0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.36841398,0.32860237,0.29408997,0.37021783,0.3018009,0.029867405,0.31764472,0.3232481,0.37833786,0.39848346,0.34237212,0.025096878,0.38530964,0.34477273,0.35090363,0.34933323,0.32411638,0.06992718,0.36061,0.3529421,0.3441261,0.32561472,0.338147,0.022753358
0.21187186,0.19988452,0.1766673,0.20211858,0.19963467,0.05794115,0.17776081,0.18171848,0.20469096,0.21548706,0.19129577,0.04686147,0.21374299,0.19489765,0.18854772,0.19275376,0.18697308,0.07191244,0.1999063,0.20240933,0.19311112,0.1854814,0.1883227,0.052254096
0.5000454,0.43149048,0.38899732,0.51027584,0.38549978,0.02424118,0.43220103,0.4395102,0.52076983,0.55195963,0.4637269,0.020277929,0.5275645,0.46837783,0.4833038,0.4776375,0.43673247,0.08213648,0.49212462,0.47468796,0.4681074,0.4397459,0.45851618,0.011139486
0.24831277,0.23064968,0.20662256,0.24176422,0.22478123,0.047810268,0.20948702,0.21377817,0.24559644,0.2562788,0.22871935,0.040823046,0.25389037,0.23121709,0.22574748,0.22990996,0.21982238,0.06786315,0.23796222,0.23640665,0.22932625,0.21925041,0.22366093,0.043153234
0.4458441,0.38936722,0.35008553,0.45235455,0.35142446,0.025901608,0.3836652,0.39089262,0.4625448,0.48987663,0.41348225,0.022957958,0.4692367,0.41639504,0.42706192,0.42407882,0.3892732,0.07747698,0.43813974,0.42295626,0.41672713,0.3922226,0.4084273,0.016460631
0.2860745,0.26283857,0.2336196,0.28284362,0.24890466,0.03717511,0.24496964,0.24937233,0.2890063,0.30287784,0.26491332,0.032035146,0.29579026,0.2674417,0.26705408,0.26845425,0.2535531,0.06466566,0.27766588,0.27503055,0.26665723,0.25378072,0.2618838,0.03321296
0.47178617,0.409078,0.3689082,0.47949076,0.36772817,0.025291342,0.40638798,0.41358125,0.4897778,0.5195158,0.43747228,0.021584708,0.49658057,0.4413068,0.45399916,0.44926473,0.41209856,0.07913631,0.4636004,0.44746196,0.44086283,0.4152161,0.43174347,0.013017226
0.32638592,0.29503086,0.26349115,0.32533574,0.2748618,0.033127323,0.28025472,0.28518733,0.33265722,0.34963417,0.30281538,0.028322155,0.33940277,0.30503947,0.30782026,0.3077976,0.28786445,0.06696161,0.318164,0.31284717,0.30424052,0.28879017,0.2989703,0.027937979
0.32597542,0.29483384,0.26327378,0.32519054,0.27464426,0.033743396,0.28006747,0.28514057,0.33232552,0.34895736,0.3024068,0.028793791,0.33935446,0.30462897,0.30725032,0.30748564,0.2876867,0.06754856,0.31809106,0.31240636,0.30428016,0.28841215,0.29862413,0.028450947
0.6558577,0.5511694,0.50039446,0.6787084,0.48293674,0.021790586,0.56481713,0.57317924,0.6892859,0.7351152,0.6050017,0.017677248,0.696867,0.6166208,0.63821,0.6311042,0.571793,0.09846621,0.6478257,0.6166729,0.6159164,0.5743333,0.6000595,0.0007017888
0.61736053,0.5212129,0.47311863,0.6351509,0.459369,0.022042722,0.53126454,0.53969765,0.64675945,0.68927085,0.5699791,0.017971817,0.6538731,0.57934195,0.5992746,0.5917669,0.53807926,0.093403324,0.6083628,0.58087134,0.57786965,0.54072165,0.5640934,0.001903478
0.55264103,0.4718411,0.42670664,0.566057,0.41889724,0.022839695,0.47682768,0.48477343,0.5772189,0.6133698,0.511447,0.01902239,0.5839528,0.5179372,0.5353143,0.5286081,0.48192695,0.08697142,0.54426587,0.522323,0.51726204,0.4849875,0.5057875,0.006532278
0.22841507,0.21514025,0.18979962,0.22046964,0.21141654,0.049163498,0.1933261,0.19690503,0.22464024,0.23534553,0.2084699,0.040913757,0.23216641,0.21219964,0.20703879,0.21034123,0.20280792,0.06570426,0.21798351,0.21923727,0.2109175,0.20173582,0.20628008,0.044399697
0.3643564,0.3251686,0.29139817,0.3658374,0.29918334,0.03045562,0.31384242,0.31944346,0.37373632,0.39363307,0.33862847,0.025732586,0.38091934,0.34088606,0.34646535,0.3451423,0.32051456,0.06980412,0.35640657,0.34874773,0.34014654,0.3220033,0.33407176,0.023506276
0.28274554,0.25996286,0.23095398,0.27886477,0.24688204,0.038932234,0.24180135,0.2461447,0.284516,0.29824114,0.26177403,0.033165805,0.29194558,0.26419744,0.263456,0.26494533,0.25045365,0.06559932,0.2739662,0.27199244,0.2634181,0.250534,0.25831297,0.03365599
0.29675922,0.271545,0.24158357,0.29399452,0.2558903,0.035839465,0.25453413,0.25906757,0.30051577,0.31511736,0.27510586,0.030662213,0.30731672,0.27743527,0.27800462,0.27888298,0.26267666,0.06515011,0.28845295,0.2853993,0.27658904,0.2630933,0.2717597,0.03152646
0.26221633,0.24329159,0.21581869,0.25697064,0.23401049,0.043439094,0.22289729,0.22738053,0.261511,0.27436277,0.24174058,0.035481542,0.2702834,0.2445412,0.24167584,0.24429056,0.23246476,0.06579399,0.25292355,0.250978,0.24320348,0.23140478,0.23809601,0.038616404
0.32695708,0.29592672,0.26333633,0.3270576,0.27508307,0.033952814,0.28103226,0.28628674,0.33376336,0.3502303,0.3031304,0.02889591,0.34150004,0.30596277,0.30888608,0.3095466,0.2889844,0.06798647,0.31940427,0.31367785,0.30580354,0.28932053,0.3004369,0.029583694
0.31742015,0.28838998,0.2579958,0.31600058,0.2694106,0.035516102,0.27270427,0.27745944,0.32230818,0.33886507,0.29479536,0.028144458,0.33077788,0.29669017,0.2986601,0.2989068,0.28015473,0.067690924,0.3093524,0.30428073,0.2958051,0.2803312,0.29022112,0.029537743
0.45134827,0.39331034,0.35423446,0.4579565,0.35478055,0.026367376,0.39007825,0.39662164,0.4677471,0.49458885,0.4191866,0.022233415,0.4746954,0.42255187,0.43420905,0.4297485,0.3947975,0.077472664,0.44335127,0.4295274,0.42171663,0.39737982,0.4136231,0.014927492
0.5936377,0.5031965,0.45631278,0.6099913,0.4445814,0.022144075,0.5113302,0.51970315,0.621328,0.6615304,0.5487226,0.01812334,0.62839574,0.5568796,0.5758362,0.5687518,0.5173521,0.09089838,0.58487177,0.55938745,0.5558125,0.52055156,0.5428495,0.003461469
0.30337602,0.27677232,0.24653463,0.3009675,0.25996011,0.035237852,0.26028538,0.26509872,0.3076551,0.32268292,0.28147176,0.029913722,0.31460357,0.28380626,0.28481126,0.2854426,0.26857108,0.06536606,0.29503423,0.29167724,0.2828198,0.268876,0.27793846,0.030534884
0.29614124,0.27098942,0.24111602,0.29336753,0.2553286,0.0363622,0.25379685,0.25848114,0.29965457,0.31432462,0.27435708,0.030381376,0.3070427,0.27687168,0.27726835,0.27837598,0.26217708,0.065352485,0.28775543,0.28460607,0.27592865,0.26218578,0.2710942,0.032028314
0.42036858,0.36921424,0.3315162,0.42510888,0.3350488,0.027159348,0.36270893,0.3691271,0.4344281,0.4590623,0.3902945,0.023255173,0.4411928,0.39335978,0.40299296,0.3996669,0.36827055,0.074615896,0.41246903,0.40097883,0.39280564,0.37063843,0.3854493,0.01759515
0.4484436,0.39090484,0.35176504,0.45486373,0.35274667,0.026212271,0.38711157,0.39361584,0.4645763,0.49166688,0.41608363,0.022152048,0.4713138,0.419824,0.43152666,0.42695877,0.39236924,0.07690919,0.44020796,0.42685604,0.41894525,0.3951308,0.4108849,0.015216168
0.65185344,0.5475026,0.49755177,0.67289704,0.4807747,0.021548305,0.5611128,0.5689225,0.683709,0.72988963,0.60107,0.016611867,0.69165194,0.6134487,0.6349136,0.6267102,0.56933075,0.09641564,0.6426785,0.61341345,0.6106862,0.5709878,0.5956987,-0.00067754835
0.23790595,0.22308972,0.19678617,0.23083983,0.21817666,0.046567157,0.20128205,0.20536016,0.23538026,0.24656036,0.21754657,0.040017746,0.24251926,0.22105248,0.21643916,0.21973541,0.21126634,0.065208234,0.22804876,0.22760352,0.22015707,0.21042997,0.21543413,0.04301153
0.3040622,0.2773881,0.24710669,0.30177456,0.26053956,0.035022244,0.26083294,0.26545784,0.30854023,0.32372558,0.28189656,0.029980484,0.3153085,0.2842493,0.28534055,0.2860278,0.26895225,0.0654474,0.295847,0.29202694,0.28356633,0.26946744,0.2784863,0.030553782
0.31690618,0.28743792,0.25641087,0.3152373,0.2687061,0.033822186,0.27178174,0.27677768,0.32229888,0.33845562,0.29404697,0.029169811,0.32908913,0.29621586,0.29819518,0.29860172,0.27981082,0.06643213,0.30859596,0.30415475,0.29527882,0.28055096,0.2902085,0.029066127
0.67796576,0.5682756,0.5153997,0.70261073,0.49650478,0.020835888,0.5837232,0.59158,0.71375436,0.76084685,0.62480474,0.01776854,0.7204678,0.63735807,0.65996486,0.65252626,0.59044254,0.101310365,0.67058265,0.636827,0.6368662,0.59304774,0.6199384,0.00019919127
0.27584594,0.2548089,0.22618023,0.27200875,0.24205244,0.039029676,0.23591676,0.24073821,0.27719405,0.29023063,0.25496286,0.031361446,0.2856874,0.2583956,0.2569433,0.25895852,0.24529202,0.06376733,0.267357,0.26493835,0.2577216,0.24450497,0.25268286,0.03490764
0.3618369,0.3232377,0.2892946,0.36290985,0.29762822,0.030402036,0.31144553,0.31697342,0.3708631,0.39079493,0.33604655,0.025464779,0.37793458,0.33829522,0.34389573,0.34258217,0.3182444,0.06945123,0.35379934,0.34629798,0.3375566,0.31954366,0.33165643,0.023471821
0.24812394,0.23192683,0.2050957,0.24216479,0.22396892,0.04328535,0.21123797,0.21508059,0.2469602,0.25869322,0.22808392,0.036004573,0.25468406,0.23155375,0.22807345,0.23066738,0.22034746,0.0636453,0.23865074,0.23838495,0.23043433,0.21975806,0.2258172,0.03932357
0.66101074,0.553265,0.5037744,0.68178934,0.4861771,0.022129577,0.56726676,0.57554764,0.69198984,0.7400347,0.6087004,0.016504046,0.7008424,0.62218344,0.6428047,0.634742,0.57723534,0.09702738,0.6506027,0.6207638,0.6178407,0.57835186,0.60279024,-0.0021963567
0.5165789,0.4440204,0.40106526,0.52751637,0.3960024,0.023776606,0.44595206,0.45362112,0.53820217,0.57129383,0.47889188,0.019621972,0.5452303,0.484066,0.4996379,0.49359876,0.45102006,0.08314569,0.5082225,0.48957822,0.48326874,0.45417482,0.4732407,0.008990433
0.2959869,0.2709872,0.24120623,0.2932217,0.25534782,0.036162533,0.25370324,0.25826362,0.29940248,0.31406844,0.27438945,0.030115763,0.30676612,0.27679327,0.27721855,0.27820784,0.26201808,0.06496122,0.28768942,0.28452462,0.2758137,0.26217306,0.2708638,0.031502858
0.3002318,0.27405518,0.24413955,0.29773378,0.2582185,0.036151044,0.25720167,0.26185966,0.3040169,0.31917477,0.27827287,0.03116922,0.31112802,0.28061396,0.2812856,0.28217655,0.2655354,0.06593319,0.29179895,0.2883376,0.2798921,0.2659909,0.27477327,0.031404626
0.53416204,0.45786965,0.41341984,0.54644257,0.40705514,0.023281205,0.46133024,0.4688614,0.5575816,0.59162706,0.49484438,0.019292157,0.56426126,0.5004178,0.51696503,0.510714,0.46595526,0.08538687,0.5261956,0.50548875,0.49989462,0.46895498,0.48929363,0.008378688
0.4094262,0.36061078,0.3237788,0.41345567,0.32801372,0.02762305,0.3532479,0.3594687,0.4226072,0.44624922,0.3803212,0.023511138,0.42935973,0.38307667,0.39207685,0.38904867,0.35895342,0.073496364,0.40145236,0.3908659,0.3824668,0.36122894,0.375508,0.01868949
0.33443755,0.3024679,0.26962656,0.3354668,0.28016406,0.032052405,0.28884625,0.29374212,0.34247285,0.3598195,0.31112456,0.026898684,0.34992582,0.3136803,0.31748754,0.31697917,0.295628,0.06730458,0.32758814,0.32171154,0.31332117,0.2966785,0.30757916,0.02644296
0.65494025,0.5502924,0.4997034,0.6771964,0.48247594,0.021620348,0.563403,0.57199633,0.6880983,0.7335566,0.60393703,0.01747667,0.6957171,0.61548615,0.6367845,0.62970626,0.57116264,0.098293096,0.6464303,0.61553407,0.6145682,0.5732422,0.5989711,0.00044239685
0.26224184,0.24371207,0.2162347,0.25772402,0.2334723,0.041614167,0.22406088,0.22819966,0.26252288,0.27490193,0.24225682,0.034101628,0.27058026,0.24499668,0.24283114,0.24523422,0.23325846,0.06460752,0.25366306,0.25240678,0.2443291,0.23246141,0.2394759,0.037594184
0.28182477,0.259318,0.23065057,0.278066,0.2460104,0.03765387,0.24108987,0.2454431,0.28385824,0.29754776,0.26094624,0.031734742,0.29110736,0.2633288,0.26262406,0.2642085,0.24976432,0.06438321,0.27321512,0.2710835,0.2624169,0.24974643,0.25757796,0.03337024
0.40687996,0.3580634,0.32266277,0.41075325,0.32614392,0.028950978,0.35100958,0.35710922,0.4192488,0.44265923,0.37826315,0.023209944,0.4267791,0.38113418,0.38978696,0.38686347,0.3573869,0.07231484,0.3981834,0.38794854,0.379883,0.35921788,0.3731897,0.018514633
0.2331623,0.21933544,0.19388889,0.22595888,0.21415576,0.04736423,0.19786355,0.2019912,0.22962011,0.24044804,0.21404313,0.038597547,0.23804115,0.21745603,0.21274199,0.21597151,0.20754354,0.06489902,0.22318685,0.22477809,0.21599886,0.20618604,0.21117148,0.042222247
0.5333693,0.45714623,0.41318008,0.54555637,0.40678638,0.02334052,0.46050745,0.46825513,0.55657846,0.59112215,0.49422017,0.019533247,0.56340694,0.49987128,0.516284,0.5099437,0.46532416,0.08491556,0.5252005,0.5048723,0.4992665,0.46867597,0.48851216,0.007842466
0.33974797,0.3057148,0.2731868,0.3395807,0.2834026,0.031974714,0.2920568,0.2973175,0.34709036,0.36517972,0.31548768,0.026989054,0.35415637,0.31774288,0.32158673,0.32109755,0.29940993,0.067745656,0.33172554,0.32559642,0.3170024,0.30044195,0.31148964,0.026094798
0.26840386,0.24831623,0.22057156,0.26359338,0.23752083,0.03978307,0.22904648,0.23296893,0.26866433,0.28151247,0.24795905,0.032790076,0.27621365,0.2504675,0.24875152,0.25104433,0.23812848,0.06409322,0.2593667,0.2578236,0.24930716,0.23739415,0.2448684,0.035449777
0.2977058,0.27178204,0.24255343,0.29541802,0.2568121,0.038960025,0.2545236,0.25924605,0.3008403,0.31514657,0.27537608,0.032963075,0.3090152,0.27794036,0.27752313,0.2795357,0.26320577,0.06787523,0.28937155,0.28446507,0.277177,0.2628851,0.27147302,0.034407448
0.30128843,0.27519462,0.24500054,0.29886907,0.2586339,0.035297256,0.25835323,0.26303107,0.30557352,0.3204411,0.27933145,0.030154273,0.31247663,0.2816206,0.28247836,0.2834174,0.26659375,0.06543281,0.29305822,0.28957805,0.28085223,0.2668767,0.27600926,0.031126922
0.20913249,0.19769573,0.1747967,0.19897097,0.19894955,0.05810844,0.17477123,0.17925122,0.20158978,0.21093109,0.18879423,0.04897821,0.21001469,0.19339086,0.18564206,0.19020277,0.18547535,0.070627294,0.1967718,0.19902697,0.19150905,0.1835626,0.18599327,0.05175723
0.47947457,0.4154095,0.37454775,0.4880579,0.37258655,0.024914779,0.41418093,0.42141247,0.49821603,0.5280436,0.445035,0.020419534,0.5052694,0.4493578,0.4627087,0.45773718,0.4192236,0.079508446,0.47135693,0.45573407,0.4484803,0.42210665,0.4396031,0.0117720775
0.3747741,0.3336013,0.2986762,0.37699926,0.30586144,0.029364983,0.3231029,0.328748,0.38540226,0.4060943,0.3481589,0.025070474,0.3922061,0.35045958,0.35713446,0.35536724,0.32944125,0.0707031,0.36712292,0.35862204,0.35019982,0.33105892,0.34392118,0.02246958
0.36561942,0.32624426,0.2920434,0.36708546,0.30008966,0.030289052,0.31473565,0.320324,0.37516028,0.3952367,0.33945477,0.025656085,0.3821722,0.3419208,0.34767103,0.34634387,0.32146814,0.07005437,0.35761422,0.3498975,0.34121418,0.32290393,0.33518422,0.023510098
0.41035122,0.36143506,0.3244803,0.41457933,0.3284537,0.027278714,0.35383257,0.3601833,0.42378253,0.44760647,0.381156,0.023393739,0.43062198,0.38390177,0.39289236,0.3899989,0.35975575,0.07331447,0.40248895,0.39146385,0.3833909,0.36205867,0.37636036,0.018458672
0.2701696,0.24986249,0.22188134,0.26586503,0.23809989,0.03917639,0.2305277,0.23493844,0.27109843,0.2841578,0.24961686,0.033045903,0.27887684,0.25216565,0.250677,0.25301355,0.23970608,0.06421331,0.26128417,0.259542,0.25130293,0.23925301,0.2468631,0.036097046
0.36533344,0.32591075,0.29167473,0.36674565,0.29977643,0.029898813,0.31449217,0.31996605,0.37496614,0.39507365,0.3392517,0.025674906,0.3816783,0.34159765,0.34745044,0.3460375,0.32116243,0.06964275,0.3574131,0.34960634,0.34105012,0.32285833,0.3350207,0.023289423
0.2989018,0.27322114,0.243279,0.29629576,0.25706625,0.035523377,0.25624508,0.26089293,0.30287802,0.31765732,0.27722996,0.030343067,0.30967337,0.2795341,0.2801429,0.28110957,0.26455885,0.065180555,0.29060584,0.28741786,0.2785921,0.26502562,0.27377403,0.031153433
0.611889,0.5172415,0.46907446,0.62986416,0.4557534,0.022276092,0.5269413,0.53535986,0.6411958,0.68294734,0.5651981,0.017758299,0.648454,0.57439387,0.59424293,0.5868367,0.5337115,0.092974946,0.60295975,0.5761328,0.5730617,0.5361459,0.55963224,0.0027030595
0.35249996,0.31592703,0.28258815,0.35344908,0.29160964,0.03120329,0.30364382,0.30900028,0.361136,0.37996143,0.3275929,0.026464293,0.36818552,0.3298915,0.33469647,0.33372694,0.31046796,0.06891031,0.34469402,0.33784068,0.3292287,0.31180903,0.32339346,0.024770465
0.25094694,0.2338115,0.20728745,0.2451755,0.22676653,0.04562448,0.21312279,0.21733902,0.24906206,0.2610864,0.23082009,0.038031835,0.2575428,0.23385082,0.23018451,0.23331124,0.2227479,0.06637004,0.24174741,0.24057029,0.2332333,0.22182319,0.22763155,0.040435694
0.5227016,0.44882786,0.40529895,0.5339661,0.40007716,0.023490176,0.4511928,0.45885426,0.5449596,0.57848424,0.48405865,0.019554079,0.551664,0.48959744,0.5055833,0.49939525,0.4561925,0.083853275,0.51443106,0.4949063,0.48909342,0.45913482,0.47864425,0.008766022
0.54085934,0.46300954,0.41841605,0.5537069,0.41137344,0.022927754,0.46688354,0.4747812,0.56461453,0.6000508,0.50102365,0.018844277,0.5715468,0.5071493,0.5240385,0.51753813,0.47188604,0.085255146,0.532702,0.511956,0.50644743,0.47532016,0.49542865,0.0069138594
0.3270904,0.2957443,0.26382762,0.32643998,0.27535704,0.03305588,0.28117245,0.28630322,0.33356208,0.3504818,0.30362818,0.028408563,0.34052163,0.3059293,0.30885842,0.30880588,0.28876868,0.067225665,0.31913567,0.3140301,0.30531973,0.2895985,0.29993248,0.028006842
0.67741555,0.566573,0.5156098,0.70084745,0.49627405,0.02181352,0.5809065,0.5896745,0.71154696,0.76016223,0.623826,0.017093893,0.7197143,0.63735783,0.65858114,0.6516391,0.5914368,0.0999974,0.6679861,0.63559544,0.6349422,0.5928622,0.6185669,-0.0014747716
0.28309602,0.26080748,0.23301312,0.28147775,0.24716637,0.0401994,0.24312022,0.24726948,0.28585953,0.29903644,0.26217723,0.03262591,0.29592705,0.26474354,0.2640752,0.2667449,0.25149214,0.06646369,0.2757379,0.27054542,0.26519877,0.24995774,0.25885758,0.036526427
0.4571615,0.397766,0.35824415,0.4640875,0.35838485,0.025890348,0.3939922,0.4010337,0.4740944,0.5023,0.4242071,0.021844883,0.48102123,0.42770523,0.43941653,0.43542504,0.3995839,0.077704325,0.44896466,0.43411118,0.4270144,0.40243888,0.41886762,0.014215402
0.2982639,0.27264485,0.24266778,0.29561347,0.25677848,0.035836376,0.2557581,0.26034355,0.30219135,0.31676108,0.27637672,0.030774254,0.30895084,0.27883905,0.27942914,0.28036678,0.26401415,0.065325014,0.28996998,0.2867263,0.27812302,0.26435232,0.27316552,0.031454086
0.2628278,0.24375777,0.21658169,0.25765014,0.23384686,0.041879725,0.22385007,0.22826086,0.2627561,0.27507806,0.24243261,0.034550957,0.27041566,0.24518129,0.24263148,0.24515152,0.23341483,0.06480035,0.2537371,0.25227535,0.24429947,0.2326196,0.23948707,0.037750266
0.29897073,0.27356052,0.24366435,0.29663903,0.2573579,0.035540603,0.256668,0.26110193,0.30305132,0.31771034,0.27716848,0.029933864,0.3101354,0.27956495,0.28036955,0.28128695,0.26471904,0.06510412,0.290762,0.2872911,0.2788685,0.26506636,0.27393445,0.03147396
0.51497245,0.44292596,0.40005213,0.52590793,0.39509684,0.023607805,0.4447195,0.4522812,0.5366478,0.5693506,0.4772895,0.019595686,0.54351866,0.48251012,0.49797815,0.49216816,0.44953406,0.08306822,0.5068199,0.48812035,0.48202008,0.4527076,0.4718305,0.009161163
0.39833432,0.35206842,0.31568587,0.40172565,0.32082027,0.027948678,0.34380043,0.34963638,0.41071722,0.4332561,0.3701104,0.0235321,0.41738552,0.37284,0.3811947,0.3784082,0.34949863,0.072277,0.39048162,0.38086975,0.37209517,0.35169625,0.365496,0.019627959
0.25845286,0.24049783,0.21354935,0.2543787,0.2311557,0.042331655,0.22045758,0.22440082,0.25864673,0.2705478,0.2385048,0.035152778,0.26702872,0.24172339,0.23924483,0.24203384,0.23026767,0.063928634,0.24994767,0.24787836,0.24160737,0.22933832,0.2363016,0.03844326
0.28829542,0.2645222,0.23534748,0.28537387,0.25025094,0.037258107,0.24677855,0.25094497,0.2912743,0.30533752,0.2667886,0.031645436,0.29871923,0.26919746,0.2692325,0.270559,0.25541407,0.064819075,0.2796818,0.2763508,0.26847535,0.25521904,0.26348847,0.033844255
0.32393223,0.29309452,0.26162964,0.32265174,0.27326268,0.033325136,0.2781242,0.2831084,0.32994896,0.34669036,0.30067313,0.028507251,0.33681464,0.30277592,0.30541298,0.30544037,0.28584528,0.06681463,0.31571168,0.31069297,0.30204567,0.2866639,0.29679868,0.02821609
0.23031369,0.2170664,0.19156025,0.22328967,0.2126785,0.047896404,0.1955063,0.1991576,0.22711308,0.23772019,0.2107537,0.039940726,0.23476848,0.21437144,0.20966914,0.21287322,0.20504019,0.0652179,0.22042263,0.2212953,0.21334386,0.20400617,0.2086378,0.04388073
0.27776197,0.25603375,0.22742626,0.27340904,0.24353404,0.03913467,0.23748434,0.24193555,0.27892005,0.29257023,0.25728303,0.03302471,0.28654596,0.25964403,0.2585714,0.26005352,0.24624023,0.065110944,0.26877198,0.26752192,0.25833228,0.24610259,0.2537342,0.033951707
0.65080273,0.5467603,0.4967257,0.67265004,0.4793327,0.022281144,0.5593031,0.56831926,0.68271565,0.72883284,0.599844,0.016820367,0.6918057,0.61180514,0.6330619,0.6255802,0.5686866,0.09746495,0.6414405,0.6119468,0.6102946,0.56966376,0.59511626,3.381446e-05
0.2831816,0.26039404,0.2315295,0.2792284,0.24710539,0.038337015,0.24239576,0.24659856,0.28509822,0.29893434,0.26196855,0.03192205,0.29236335,0.26444033,0.26387674,0.2651956,0.25071967,0.06510535,0.2743596,0.27218807,0.26351097,0.25071663,0.25862777,0.03357552
0.3219383,0.2912465,0.2602845,0.32043517,0.27192706,0.03402955,0.27615678,0.28122556,0.3273404,0.3437974,0.2985971,0.028671106,0.3345378,0.30095553,0.3032995,0.3035116,0.2842217,0.06672466,0.31346458,0.308608,0.30005553,0.28476268,0.29473045,0.02848399
0.54351276,0.4648235,0.4203581,0.5563485,0.41304377,0.023110155,0.4689284,0.47691357,0.56729263,0.60290796,0.5033883,0.019119892,0.57440025,0.509542,0.5263531,0.5198538,0.47410846,0.08583604,0.5350958,0.5140691,0.50873655,0.47740388,0.49764046,0.006929163
0.29612648,0.27101588,0.24114943,0.29360634,0.2552876,0.035833914,0.2540073,0.25845277,0.29993266,0.3144169,0.2744953,0.030481838,0.3068065,0.276943,0.277516,0.27859133,0.2622811,0.06490058,0.2879634,0.28481448,0.27623987,0.26262158,0.2713712,0.031550355
0.32298,0.2923504,0.2609387,0.32174444,0.2726553,0.033467755,0.27731,0.2823833,0.32909784,0.3456644,0.29971474,0.02888844,0.33579874,0.30194104,0.3043993,0.30449018,0.2851768,0.06683303,0.31483042,0.30974755,0.30123764,0.28592995,0.29592615,0.028444843
0.32429603,0.29397863,0.26204965,0.32424307,0.27331537,0.032750167,0.279513,0.2841418,0.3308689,0.34791014,0.30139893,0.02658799,0.3382284,0.3040402,0.30688667,0.3068546,0.2864278,0.066180825,0.3169652,0.31202123,0.3033439,0.28752536,0.29795474,0.027165558
0.2986568,0.27332243,0.24325424,0.29640332,0.2565137,0.035028815,0.25656605,0.261233,0.3024866,0.31722102,0.27724758,0.029333847,0.30999187,0.27971685,0.28069165,0.2815551,0.26481047,0.064515315,0.29051805,0.28807968,0.278593,0.26483035,0.27409655,0.030132629
0.30962723,0.28177342,0.2512123,0.3076526,0.26405466,0.034598663,0.265799,0.2705138,0.3144772,0.33010653,0.2872698,0.029432626,0.32134634,0.28945437,0.29103315,0.29149157,0.27372044,0.06582792,0.30133075,0.29740065,0.28859884,0.27422976,0.28361845,0.029811496
0.32684565,0.29549342,0.2635098,0.32658708,0.2751192,0.034027293,0.28117034,0.28562018,0.33331716,0.34982082,0.30294836,0.02901221,0.34077537,0.3054086,0.30885237,0.30879802,0.28861877,0.067884095,0.31886634,0.3135775,0.30507493,0.2889483,0.29984665,0.029557833
0.29730484,0.27194297,0.2421442,0.29461426,0.25609264,0.035741575,0.25494084,0.25958052,0.30110106,0.31581298,0.2758194,0.030528486,0.30802116,0.2780913,0.2786841,0.27951816,0.26325595,0.06504081,0.2890029,0.28600797,0.27713835,0.26368573,0.27233422,0.031245288
0.31067193,0.28266096,0.25182894,0.30874047,0.2647239,0.034543373,0.2668153,0.27142802,0.31553403,0.3311309,0.28807652,0.029239263,0.32249248,0.29035515,0.29219726,0.29257333,0.27451557,0.06613069,0.30236834,0.29853234,0.2895751,0.2750335,0.28465712,0.029914357
0.24637863,0.23068383,0.20447215,0.24024773,0.2233584,0.043837484,0.20982543,0.21355887,0.24411035,0.255726,0.22685726,0.03510957,0.25271305,0.22993636,0.22647709,0.22949523,0.21927422,0.063850924,0.23680767,0.23672383,0.2283813,0.21770856,0.22401005,0.038828008
0.23432213,0.22023992,0.19477494,0.22733694,0.21531416,0.047059614,0.1988031,0.2027626,0.2313873,0.24230237,0.21468017,0.039615877,0.23913394,0.21811542,0.21352243,0.21667343,0.20841177,0.065286934,0.22433525,0.22511101,0.21667317,0.20738566,0.21236673,0.043130543
0.25288174,0.23579322,0.20887114,0.24774325,0.22773093,0.04374741,0.21565868,0.21937428,0.25195724,0.26358515,0.2326857,0.0361047,0.25990644,0.2360425,0.23305847,0.23587382,0.22495636,0.06461402,0.2437843,0.24282628,0.23541445,0.22405165,0.23047276,0.039361358
0.512757,0.44102448,0.3983651,0.5233217,0.39361614,0.023915738,0.44260305,0.4501749,0.5340939,0.56675524,0.4753224,0.019861732,0.54104364,0.48019353,0.4954912,0.4896543,0.44750893,0.08301561,0.50447524,0.48571345,0.47953427,0.45058495,0.4695918,0.009698793
0.29387376,0.26910296,0.2397311,0.29084158,0.25401652,0.036324743,0.25169218,0.25619808,0.29738393,0.31161663,0.2722934,0.031023243,0.30417585,0.27465996,0.27482298,0.27594537,0.26020414,0.0647789,0.2854308,0.28205225,0.27389652,0.26054817,0.2689578,0.032293253
0.31573957,0.2866099,0.2558191,0.31404674,0.26767743,0.034316644,0.27093384,0.2757948,0.32058716,0.33685598,0.29280263,0.02761672,0.3281034,0.29513118,0.29719195,0.29763436,0.27906513,0.06623984,0.3072745,0.3030501,0.2939319,0.27895463,0.28918448,0.029297024
0.649424,0.54590774,0.49532712,0.6701143,0.4784246,0.021843567,0.56000674,0.5674912,0.6810651,0.72595584,0.5995046,0.015875142,0.68914247,0.6114882,0.63334036,0.6241786,0.56771046,0.09635645,0.64004886,0.6119294,0.6078732,0.5685281,0.59386814,0.00030734017
0.70479834,0.5873519,0.53448516,0.7312328,0.5129074,0.02143266,0.6053764,0.61315817,0.7409886,0.79219663,0.648167,0.016646843,0.74953115,0.6643679,0.68686455,0.67924464,0.61565036,0.103151396,0.6957106,0.66149116,0.66103035,0.61611927,0.6435576,-0.0024210475
