0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.26237008,0.2435503,0.21616623,0.25715953,0.2335643,0.040886983,0.2238139,0.22795615,0.2623868,0.27477095,0.24222451,0.034276217,0.26968592,0.2448329,0.24253178,0.24482277,0.23287019,0.06430847,0.25326368,0.25231037,0.24368718,0.23249027,0.23921944,0.0369595,0.25642157,0.2511493,0.25064892,0.23148388,0.22571406,0.05763232,0.22765699,0.2370758,0.24214083,0.2636632,0.26870498,0.041785173,0.25486583,0.23801312,0.25724447,0.22912878,0.2554921,0.051477786,0.25435138,0.25146034,0.2682531,0.22926666,0.271065,0.028301941,0.2712495,0.23910575,0.22912814,0.25108954,0.2782581,0.051258825,0.23149376,0.22744699,0.22745952,0.27500603,0.23533294,0.03077658,0.25674316,0.25102666,0.24690999,0.23516485,0.2650159,0.06369294,0.24017707,0.2557112,0.25620848,0.26334223,0.22350027,0.023379922
0.41521156,0.36510903,0.32803088,0.41978386,0.33166966,0.027356675,0.3579436,0.3642013,0.42898327,0.45319882,0.3855733,0.023538548,0.43585193,0.3883984,0.39754868,0.39468148,0.36372864,0.07400417,0.4073915,0.39569592,0.3879376,0.3662165,0.3806255,0.018532071,0.39944667,0.39166597,0.41639882,0.36983407,0.36153203,0.059706204,0.35115916,0.36479163,0.3756917,0.43190253,0.41868335,0.0075998604,0.40831244,0.37104046,0.40536195,0.35555017,0.41434503,0.06622015,0.42013204,0.39835423,0.42435816,0.337404,0.43940225,-0.002199214,0.4141982,0.37935853,0.35431713,0.37611067,0.4602241,0.06137128,0.3743109,0.36226997,0.37063542,0.4645492,0.3626641,0.01355347,0.4065514,0.4162352,0.3826476,0.37922376,0.4145069,0.07503509,0.36740488,0.40505072,0.40324146,0.42532143,0.34944034,-0.014505122
0.2561243,0.23842081,0.21149704,0.2506995,0.22965671,0.042516533,0.21816936,0.22225752,0.25579602,0.26758242,0.23642322,0.03644035,0.26301917,0.2392203,0.23610358,0.23869246,0.22765255,0.064790584,0.24702984,0.246548,0.23818858,0.22723632,0.23353454,0.03836053,0.2502908,0.24544653,0.24365634,0.22587448,0.2203036,0.05915259,0.22242053,0.23160492,0.23647779,0.2566978,0.2626873,0.0445623,0.2482817,0.23258732,0.2510462,0.22380334,0.24872649,0.052187234,0.24731535,0.24563491,0.26171988,0.22428787,0.2640261,0.030022543,0.2654014,0.23362562,0.22410351,0.24568234,0.2709734,0.051409073,0.22564529,0.22221075,0.22148424,0.26712275,0.23009388,0.03184121,0.2506414,0.24402495,0.24148822,0.22914168,0.2587313,0.06423018,0.23504007,0.24955755,0.24996185,0.2564685,0.21804503,0.026214952
0.25069475,0.23441769,0.207046,0.24529426,0.22605231,0.042946752,0.21361955,0.21777397,0.24952564,0.26138026,0.23111157,0.034939367,0.2579533,0.23427351,0.23119086,0.23392062,0.22299744,0.06398466,0.24166101,0.24143927,0.23305486,0.22204381,0.2287736,0.03873824,0.24644156,0.2417031,0.23954022,0.22132555,0.2161362,0.060348827,0.21910958,0.22797954,0.23240829,0.25217515,0.25908703,0.045425758,0.24392828,0.22850078,0.24768077,0.22066468,0.24486223,0.051200017,0.24254468,0.2416641,0.2567273,0.22136018,0.25949594,0.03182837,0.26180857,0.22967207,0.22072434,0.24302918,0.2662108,0.05262833,0.22211426,0.21819884,0.21801521,0.26207384,0.22686923,0.032722354,0.24684009,0.23986973,0.2378922,0.22497481,0.25519526,0.06398959,0.2319323,0.24539837,0.24684323,0.2527042,0.21514927,0.027363686
0.25526085,0.23757637,0.21046896,0.24936615,0.22927219,0.04309552,0.21718046,0.221443,0.25429782,0.26650316,0.23519954,0.036740974,0.2617317,0.23808238,0.23499191,0.23735371,0.22668464,0.06504013,0.24584925,0.24528323,0.23692222,0.2260522,0.23215961,0.038405117,0.24972275,0.24486515,0.24314931,0.22491772,0.21960121,0.05907693,0.22208288,0.23116997,0.23579687,0.25615072,0.26226404,0.044365488,0.24765813,0.23195767,0.25072607,0.22344324,0.24844316,0.051559426,0.24658757,0.244966,0.26107466,0.22398534,0.263277,0.03010445,0.26489583,0.23296994,0.22353128,0.24521115,0.2704658,0.05171484,0.22518152,0.22148661,0.22072996,0.26646748,0.2296375,0.03197685,0.2500279,0.2435624,0.24086389,0.22859448,0.25836977,0.064023785,0.23452042,0.24893515,0.24944507,0.255904,0.2176947,0.026299877
0.27438787,0.25356364,0.22537658,0.2704702,0.24130414,0.039050627,0.23464888,0.238918,0.27560288,0.2888841,0.25405505,0.032084882,0.28344548,0.25665686,0.2553069,0.2572952,0.24362367,0.06425607,0.2658444,0.26404327,0.25558028,0.24321131,0.25089976,0.034344368,0.26863942,0.2623768,0.26417047,0.24262643,0.23628673,0.05895544,0.23769751,0.24751462,0.25281656,0.2774399,0.28055996,0.0394791,0.26702964,0.24899116,0.26909366,0.23935337,0.2681207,0.05322015,0.26787505,0.26316172,0.28051722,0.23790997,0.28427756,0.025793063,0.28303242,0.25079483,0.23962224,0.26174876,0.293221,0.0522191,0.24302104,0.23837318,0.23916304,0.29033032,0.24577954,0.029740486,0.26897898,0.26414907,0.25799543,0.24690357,0.27724302,0.06481701,0.2507199,0.2677815,0.26798204,0.2763314,0.23377922,0.020711841
0.29586145,0.2706637,0.24117735,0.2924793,0.25520444,0.036125623,0.25302634,0.25759265,0.2990572,0.31394407,0.2739731,0.03060251,0.30607656,0.2761043,0.2764897,0.27762216,0.2615361,0.06533319,0.28723714,0.28372443,0.2752353,0.2617422,0.270433,0.031895243,0.28736648,0.28140396,0.28636295,0.26182133,0.2551938,0.057326246,0.25416288,0.26492625,0.27111942,0.29989743,0.30092657,0.033591226,0.28799406,0.26681015,0.2889,0.25672773,0.28970638,0.053705934,0.28994676,0.2831224,0.30228156,0.25267512,0.30705243,0.020684756,0.30143502,0.26935726,0.25608513,0.27764615,0.31680265,0.05167041,0.26130617,0.25648823,0.25777492,0.3154566,0.2626394,0.0263522,0.2882509,0.28593466,0.27587938,0.26552457,0.29638177,0.06544591,0.2672919,0.28796923,0.2870861,0.29729515,0.25020796,0.014936082
0.4118166,0.36189306,0.3255738,0.41508967,0.3293029,0.027785279,0.35389626,0.36014116,0.42471734,0.44912946,0.38220704,0.023656793,0.43123695,0.38484854,0.39364734,0.39051038,0.36060584,0.07343765,0.40334064,0.3917857,0.38380247,0.3631316,0.3765391,0.01852069,0.3950339,0.38706124,0.4111799,0.36577025,0.35725725,0.061330233,0.34685466,0.36116707,0.3709135,0.42713782,0.4141385,0.009069409,0.4038403,0.36712557,0.4003191,0.35162815,0.4091031,0.06643929,0.41483164,0.39396048,0.4194766,0.33320045,0.433615,-0.0014417768,0.40897083,0.37517232,0.35017908,0.37210584,0.45421746,0.061787143,0.36928922,0.35725635,0.36589068,0.45809692,0.35895175,0.013982281,0.40138727,0.40975124,0.37787873,0.37359816,0.40928322,0.075249285,0.36294812,0.40010437,0.39816207,0.41901368,0.34528622,-0.012076579
0.3594852,0.3212893,0.28756335,0.36068264,0.2959682,0.030848576,0.30968696,0.31517702,0.36847717,0.38785475,0.33388203,0.02581404,0.3756386,0.3363551,0.34182838,0.34058988,0.31651953,0.06919586,0.351503,0.3442516,0.3357866,0.31772456,0.3298095,0.023926396,0.34727174,0.34079757,0.35610843,0.31942225,0.3119902,0.05842766,0.30627233,0.31816792,0.32689694,0.37068576,0.36363715,0.019862436,0.35206538,0.3225916,0.35115033,0.3095821,0.35655925,0.06040655,0.35950893,0.3445962,0.36747208,0.2981802,0.37781152,0.00841824,0.36191887,0.3286196,0.3089735,0.33067396,0.39401805,0.055722985,0.32191947,0.31382126,0.31862146,0.39546114,0.31640083,0.018532723,0.35210264,0.3560809,0.3336689,0.32695118,0.35973567,0.06956974,0.32098186,0.35085166,0.3494413,0.3658806,0.30360705,-0.0012458339
0.3488238,0.31279844,0.2799672,0.34884554,0.28918225,0.031485934,0.2999727,0.3053447,0.35663766,0.37543207,0.3240745,0.026472664,0.36367363,0.32622617,0.3308279,0.32978705,0.30720964,0.068370804,0.34049368,0.33418977,0.32508796,0.30829245,0.31965706,0.02488213,0.33677602,0.33038324,0.34394896,0.30937886,0.3019961,0.05853145,0.2970927,0.30903387,0.31707495,0.35840347,0.3525663,0.02220412,0.34083307,0.31301346,0.34027174,0.30038863,0.34481382,0.059177823,0.34729728,0.33382764,0.35596213,0.29009593,0.36525297,0.010433108,0.35113484,0.31828475,0.29982242,0.3215248,0.3804064,0.055235084,0.31110123,0.30359063,0.3078967,0.38146266,0.30726004,0.019556869,0.34074384,0.34345984,0.3233737,0.3157698,0.34864366,0.06888149,0.31155884,0.3398391,0.33852467,0.35368145,0.29446158,0.0019812472
0.22533524,0.21211123,0.18815914,0.21771184,0.20949084,0.051370494,0.19091597,0.19439957,0.2207004,0.23105493,0.20506224,0.041855447,0.22906701,0.20942613,0.20374702,0.20737821,0.20033179,0.06666287,0.21474059,0.21502778,0.2083781,0.19890569,0.2028672,0.046368048,0.2226018,0.21636873,0.20946217,0.196394,0.1909445,0.061642855,0.19716522,0.20597105,0.20913956,0.22253129,0.23246849,0.05337004,0.21773998,0.20497894,0.22092871,0.19651772,0.2159082,0.052095223,0.21444649,0.21584769,0.22912097,0.20219974,0.23045099,0.037715577,0.23811632,0.20499852,0.19792907,0.22136684,0.235032,0.056592353,0.1993322,0.19398536,0.19264144,0.2296716,0.20413193,0.039922606,0.22178419,0.21135205,0.21363954,0.20158161,0.2300658,0.065822236,0.2086083,0.21900146,0.22125697,0.22590508,0.19265279,0.035169635
0.35331285,0.3166557,0.28316513,0.35438192,0.29210293,0.030870179,0.30448574,0.3098666,0.36210167,0.38095695,0.32828665,0.026248723,0.36915028,0.33067656,0.3356793,0.33460182,0.31130338,0.0688841,0.34557205,0.3388173,0.33003265,0.31249478,0.3242987,0.024585929,0.3415006,0.33516628,0.34949696,0.3140933,0.30666482,0.05751714,0.30145198,0.31299496,0.32174408,0.3639503,0.35759312,0.020724207,0.34600875,0.3173502,0.34514537,0.30458498,0.3502092,0.059421305,0.35283226,0.33865523,0.36127904,0.2938824,0.37115264,0.0092853755,0.35625255,0.32304227,0.30407488,0.3257022,0.3867462,0.054851744,0.31613404,0.30848238,0.31290692,0.38803318,0.31127688,0.01916117,0.34610796,0.34965557,0.32821706,0.32118487,0.3538515,0.06896252,0.31612283,0.34509766,0.34363762,0.35961232,0.2986002,-0.00025598332
0.3712797,0.33083606,0.29622638,0.37329215,0.30371958,0.02973658,0.3199806,0.32570642,0.38155144,0.40206572,0.34494662,0.02541181,0.3884782,0.34734187,0.35352862,0.3520193,0.32642788,0.07038306,0.3635419,0.35531652,0.34684902,0.3280738,0.340673,0.022726536,0.35841572,0.3516939,0.36894983,0.3305213,0.3230033,0.057737645,0.31607103,0.32818276,0.33759356,0.38376927,0.37559056,0.016707826,0.3642712,0.3330633,0.36283594,0.31957337,0.36899528,0.06104047,0.37248984,0.3562008,0.38002342,0.30667675,0.39121673,0.0056706965,0.3732408,0.33953202,0.31879163,0.34033808,0.4083159,0.056312494,0.3332035,0.3243853,0.32970965,0.41054833,0.3263731,0.017327005,0.36373007,0.3693328,0.34418702,0.33830148,0.3716873,0.07033928,0.3311602,0.3627134,0.36104077,0.37898058,0.3134901,-0.0046891123
0.28758147,0.26416528,0.23478207,0.2843101,0.24984992,0.03684204,0.24620067,0.25068626,0.29068357,0.30452326,0.26627266,0.031650838,0.2973866,0.2687121,0.2684757,0.26991045,0.2548533,0.06471526,0.27921712,0.27655277,0.2679694,0.2550132,0.26329952,0.033070054,0.27957845,0.2744505,0.27766865,0.25472486,0.24855128,0.056605294,0.24803299,0.25791124,0.26428938,0.29119736,0.29318798,0.035518758,0.280057,0.25993168,0.28115246,0.2500939,0.28168124,0.05328159,0.28139192,0.2756922,0.2944746,0.2470934,0.2987094,0.02237622,0.2943512,0.262372,0.24965753,0.27112705,0.30795205,0.050615728,0.25434825,0.25014853,0.25081882,0.30590868,0.2560219,0.026949372,0.28106654,0.2780912,0.26939595,0.25885427,0.28907597,0.06455354,0.26089936,0.28045675,0.279801,0.28941673,0.24389651,0.01647982
0.49200392,0.42495155,0.38354132,0.50139475,0.3805452,0.024602834,0.42470634,0.432113,0.51164603,0.54267466,0.4563708,0.02030614,0.51863724,0.4609576,0.47509372,0.46970624,0.4299665,0.08055516,0.4837246,0.46694297,0.46016395,0.4329849,0.45082515,0.010880288,0.47227827,0.46260563,0.5007932,0.43959904,0.43061626,0.063528076,0.4137488,0.4298911,0.4431831,0.5177556,0.4958972,-0.0072047673,0.48688474,0.43854678,0.482009,0.42003393,0.494766,0.07653378,0.5051846,0.47281778,0.5034443,0.39175498,0.52539444,-0.015479583,0.48668182,0.44956475,0.4165213,0.43902707,0.5522901,0.07136367,0.44767356,0.4292559,0.4436452,0.5599117,0.42686257,0.0064418726,0.48235142,0.49951506,0.45069999,0.45216686,0.49037403,0.0829479,0.43182838,0.47903472,0.4784736,0.507591,0.41371024,-0.031835426
0.542951,0.46466392,0.4199791,0.555987,0.41267914,0.022880789,0.46863532,0.47650528,0.5669726,0.60245085,0.50286895,0.018888518,0.57385695,0.50907266,0.5259801,0.51959,0.4735783,0.08561508,0.53485745,0.5137845,0.50847065,0.47704566,0.49729124,0.0068535246,0.5210469,0.5096293,0.5574634,0.48648083,0.47721934,0.06589041,0.45556784,0.4734841,0.48869795,0.5751483,0.5481778,-0.017544676,0.5400048,0.48351485,0.53376585,0.46361324,0.54873896,0.08336342,0.5623424,0.5227356,0.5566602,0.42828262,0.58338916,-0.024380304,0.53475827,0.49573496,0.45751923,0.4800899,0.612852,0.07798213,0.49595428,0.4732042,0.49162176,0.6231936,0.46889782,0.0028381757,0.53224754,0.5548036,0.49539006,0.49985084,0.5402096,0.088964716,0.47470593,0.52827287,0.5283418,0.5621605,0.4559359,-0.043474603
0.490551,0.42390704,0.3825325,0.4998299,0.37931192,0.024446283,0.4233119,0.43076682,0.51009196,0.54090106,0.45506525,0.020362142,0.51726466,0.45941567,0.4734038,0.46810365,0.42860425,0.080558226,0.48222578,0.46544924,0.4587623,0.43154487,0.44950566,0.011285678,0.4710009,0.46129644,0.49921906,0.43822753,0.42917794,0.06284119,0.4126435,0.42884135,0.4423375,0.5160348,0.49455297,-0.007035505,0.48546162,0.4372611,0.48071933,0.41892982,0.4934726,0.076234035,0.5038457,0.47140467,0.50209236,0.3908971,0.5238265,-0.0150633305,0.48559397,0.4481686,0.41542792,0.43809274,0.55042666,0.07134281,0.44641286,0.42798257,0.44236955,0.558092,0.42563853,0.0068378225,0.48110747,0.4980218,0.44944537,0.45083886,0.48901045,0.082995206,0.4307077,0.47781026,0.47696704,0.5062578,0.41259274,-0.03188939
0.29591107,0.27062893,0.24120456,0.29297736,0.25538054,0.03673818,0.25316578,0.25769705,0.29947138,0.3140104,0.27401257,0.031759717,0.3063724,0.27632487,0.2764228,0.27773464,0.2617969,0.06596446,0.28740314,0.28392583,0.27560002,0.2619775,0.2706028,0.032491967,0.2874445,0.28188527,0.286578,0.2621979,0.2556899,0.05725071,0.2543612,0.2647875,0.27135533,0.30015093,0.30135956,0.033793647,0.28823155,0.26706475,0.2890675,0.25693098,0.29007393,0.053970702,0.2901132,0.28349942,0.30245498,0.25267732,0.30763197,0.02063002,0.30200788,0.2699136,0.25661016,0.2779551,0.31736842,0.051294647,0.26179996,0.2571588,0.25821912,0.31601796,0.26286408,0.025999798,0.28889897,0.28659344,0.27641723,0.26609838,0.29697716,0.065593675,0.26791668,0.28848803,0.28758264,0.29798728,0.25036097,0.014976941
0.581244,0.49376625,0.4472459,0.5967494,0.43655235,0.0224373,0.5012798,0.50938237,0.6078807,0.6468251,0.53761876,0.018025335,0.61511075,0.5454652,0.5642227,0.5568843,0.5069679,0.08948906,0.5725049,0.5487224,0.54417205,0.50998664,0.53188396,0.0042424463,0.55810595,0.5451678,0.6003854,0.5213962,0.5116859,0.06860435,0.48664626,0.5066854,0.5227959,0.6187604,0.5874788,-0.024369877,0.58036566,0.5172233,0.57275283,0.49649313,0.58925545,0.089532286,0.60580385,0.5601244,0.5963208,0.45578235,0.62705266,-0.030457124,0.57056,0.53050506,0.48795885,0.5109698,0.65801823,0.08397123,0.5323675,0.50596654,0.527966,0.67002916,0.5005139,-0.00037081912,0.5699268,0.5957563,0.5288197,0.535496,0.5773661,0.09385599,0.50686413,0.56438667,0.5658755,0.60246813,0.48790604,-0.05148371
0.31666338,0.2874322,0.25589398,0.31530154,0.26850754,0.034571968,0.27150592,0.2764769,0.32247016,0.33788815,0.29332668,0.029833598,0.3289582,0.29585946,0.2977592,0.298572,0.27978164,0.06713353,0.30864972,0.3040784,0.29517645,0.28020215,0.29020935,0.030543761,0.30656683,0.30134782,0.30897978,0.28128946,0.27486908,0.055836987,0.27157927,0.28197858,0.28956223,0.32301044,0.32109952,0.028350295,0.30887315,0.28510192,0.30873954,0.27402812,0.3118782,0.055446886,0.31250218,0.30407345,0.32387996,0.2679461,0.33083618,0.01659108,0.32111,0.2889446,0.2729319,0.29444218,0.34207058,0.05143404,0.28041482,0.27552384,0.27743962,0.3415829,0.27967954,0.023612237,0.30887407,0.30896744,0.29491144,0.28570825,0.31698895,0.066602916,0.2844959,0.30856255,0.30712688,0.31955478,0.26702544,0.009805888
0.27257618,0.25219628,0.22454983,0.26843867,0.23997502,0.039147496,0.2331604,0.23768133,0.27356207,0.28657064,0.25274295,0.032181945,0.28180656,0.25526854,0.25372347,0.25535765,0.24239123,0.06390084,0.26377138,0.262605,0.25342506,0.2415824,0.24905789,0.03400539,0.2670303,0.26095635,0.2624906,0.2408396,0.23451465,0.05926133,0.23626558,0.24599239,0.25101656,0.2759235,0.2791354,0.04058604,0.26519096,0.24758855,0.26759043,0.23826712,0.26631767,0.05348842,0.26572537,0.26108164,0.27832404,0.23615289,0.2819697,0.0264434,0.2810526,0.24876472,0.23801559,0.26022264,0.2902908,0.05276916,0.24079871,0.23610163,0.23729356,0.28737336,0.24414349,0.029536763,0.2668285,0.2613504,0.25597802,0.24458393,0.27526703,0.06486791,0.24882291,0.26573163,0.266046,0.27389002,0.23229134,0.021627836
0.3139112,0.2856233,0.25444072,0.31286514,0.26675034,0.033846505,0.27003604,0.27470496,0.31959593,0.3355345,0.29144573,0.028399179,0.32676747,0.29391006,0.29588172,0.2962463,0.2775912,0.06593992,0.3063016,0.3018465,0.29335797,0.2782646,0.28809044,0.028930487,0.30490407,0.2987864,0.30668616,0.278671,0.27181008,0.057075087,0.2695524,0.2800876,0.28739375,0.32064432,0.3189746,0.029058386,0.30674404,0.28317922,0.30687875,0.27201703,0.30927497,0.055210155,0.31020787,0.3010421,0.3214045,0.26605013,0.32792288,0.01639545,0.3194134,0.28701055,0.27177584,0.2933585,0.33983642,0.05193748,0.27926865,0.27379036,0.275981,0.33914512,0.27840513,0.023864964,0.30744147,0.30703616,0.29331842,0.28414154,0.3152913,0.06609038,0.2833106,0.30659524,0.3057022,0.31788397,0.26605612,0.009386465
0.42039025,0.3694215,0.33171135,0.4253658,0.33505204,0.026977798,0.3630042,0.36940753,0.434695,0.45912087,0.39049283,0.023014046,0.44145876,0.3934297,0.40320784,0.39988965,0.36840668,0.07449414,0.412623,0.40119073,0.39306802,0.3708337,0.38575888,0.017790984,0.4042849,0.39690754,0.4223487,0.374663,0.3666375,0.059456587,0.3559507,0.3692307,0.3804502,0.43803424,0.42398974,0.0067539513,0.41368324,0.37566507,0.4109533,0.360152,0.42016077,0.06679419,0.42607087,0.40344137,0.43020612,0.34140867,0.44560802,-0.0029708818,0.4193314,0.3842321,0.35874173,0.38035056,0.46688867,0.06128142,0.3796422,0.3675322,0.37586117,0.47144178,0.36720812,0.012770902,0.41206634,0.4226045,0.3877745,0.38480294,0.41985103,0.07489191,0.37199765,0.4104216,0.40858778,0.43143407,0.35407734,-0.016356517
0.28121477,0.25894928,0.23009822,0.27752,0.24569122,0.03841244,0.24052508,0.24517639,0.28311196,0.29691708,0.26029772,0.03211434,0.2907624,0.2626978,0.26212448,0.26363933,0.24934727,0.06491877,0.27261716,0.27030256,0.26185963,0.24920052,0.25713465,0.034252804,0.2746207,0.26923612,0.27187648,0.24917799,0.24303362,0.05735365,0.24347556,0.25334725,0.25906175,0.2850064,0.28774685,0.037042476,0.27426288,0.2548466,0.2759723,0.24535656,0.2757426,0.0527948,0.27530137,0.26990634,0.28794703,0.24296199,0.29228535,0.024071444,0.2894281,0.25709116,0.24507189,0.26688233,0.3012344,0.05142469,0.24936527,0.2447507,0.24558416,0.29893196,0.2513481,0.027678303,0.27559218,0.27192283,0.26431358,0.25354776,0.28387517,0.06424531,0.2562538,0.27469116,0.2746925,0.28356498,0.239397,0.018186398
0.38584477,0.3421556,0.3072817,0.38866773,0.3130995,0.029095313,0.33194143,0.33793962,0.397368,0.41922066,0.35828707,0.025243122,0.404383,0.36044967,0.36741167,0.36586714,0.33862942,0.07226138,0.3779989,0.36834082,0.3603047,0.3403707,0.35385734,0.022156052,0.372275,0.3648749,0.38428953,0.34403148,0.33610928,0.05858808,0.3273402,0.34032482,0.3505631,0.39938056,0.3905707,0.0140233785,0.37892982,0.34581637,0.37709427,0.3316257,0.38383463,0.062927105,0.38825077,0.37029803,0.39465898,0.31649172,0.40735188,0.0027587116,0.38667884,0.35255632,0.33047843,0.35192788,0.42502612,0.05805374,0.34657767,0.33660725,0.3428284,0.428227,0.3380151,0.01604896,0.3773675,0.38441193,0.3564247,0.35129315,0.38565373,0.07261465,0.34335488,0.37651455,0.3746444,0.39428902,0.32497174,-0.0075691864
0.32924873,0.2971389,0.26573047,0.32834902,0.2766939,0.03344982,0.2825041,0.28767312,0.33553576,0.35255286,0.3055998,0.02843235,0.3426112,0.30781925,0.3105048,0.3107047,0.2904349,0.06728278,0.3210396,0.31532773,0.30698317,0.2912582,0.30139583,0.027735986,0.3187329,0.31231195,0.32270813,0.29190308,0.28478593,0.057728,0.28118175,0.2926085,0.30015242,0.33673444,0.33354792,0.026163286,0.3213959,0.29593226,0.32104433,0.28435248,0.3246104,0.057120346,0.3261249,0.31533968,0.33613688,0.27644488,0.3438784,0.013993336,0.33287373,0.30039546,0.28381705,0.30538356,0.35690176,0.053176884,0.29257232,0.28619653,0.28927803,0.3571189,0.29056108,0.02191748,0.32145542,0.3224448,0.3058958,0.29736668,0.3295462,0.06746975,0.29528728,0.32081446,0.31953996,0.332836,0.27790624,0.0068199895
0.47147912,0.4087976,0.36898446,0.47916222,0.36756176,0.02549722,0.40688634,0.4141475,0.48913127,0.51856875,0.43757358,0.020822637,0.49621147,0.44168627,0.45465672,0.44945422,0.41241306,0.0781611,0.46288908,0.44787887,0.44052178,0.4151638,0.4319483,0.012335543,0.45251602,0.44335777,0.4778642,0.42047554,0.41159314,0.062436696,0.39665216,0.4124006,0.4247117,0.49450558,0.47469577,-0.0031926297,0.46536928,0.42047876,0.46114367,0.40244007,0.47286063,0.07380882,0.48219094,0.452523,0.4816521,0.3770553,0.5017288,-0.011866145,0.4670331,0.43077374,0.39972287,0.42231336,0.5273534,0.069254935,0.42774397,0.41094396,0.42411533,0.5340049,0.40971,0.007702455,0.46178538,0.47664753,0.4322624,0.4324163,0.46990776,0.080638684,0.4143163,0.45847803,0.45819354,0.485064,0.39676717,-0.026943076
0.29434344,0.2696544,0.23973349,0.29186147,0.25433165,0.036379643,0.25219685,0.25688618,0.29810545,0.31267458,0.27267614,0.031464163,0.30526346,0.2752726,0.2755419,0.2767277,0.2607472,0.06521274,0.28623348,0.28270847,0.2747693,0.26104665,0.2697056,0.032322757,0.28657883,0.28132474,0.2859553,0.261398,0.2550601,0.056740724,0.25404087,0.26413888,0.27076596,0.29920965,0.30070972,0.03356833,0.28739026,0.26636052,0.2884144,0.2563183,0.2894625,0.053645764,0.2893676,0.28280497,0.301768,0.2523178,0.3067864,0.02098857,0.30148873,0.26933646,0.25586414,0.27730525,0.3167746,0.051575277,0.2612662,0.256608,0.25781086,0.31518945,0.26218572,0.02627352,0.28836465,0.2861589,0.27600798,0.2657693,0.29640555,0.06529091,0.2672298,0.28775805,0.28712794,0.29716367,0.2500538,0.014892746
0.5376813,0.46021518,0.41613474,0.5500314,0.40934783,0.023259465,0.46385837,0.47184542,0.5608899,0.5959533,0.49796417,0.019146658,0.5679593,0.5039393,0.5205636,0.51408494,0.46920833,0.08508,0.5291271,0.50864017,0.50312394,0.47231138,0.49229908,0.0073038414,0.51605636,0.50484955,0.5515299,0.48129553,0.47194707,0.06583605,0.45103118,0.4690628,0.4839468,0.5691452,0.5425438,-0.016141143,0.53439546,0.47873497,0.5282143,0.45895734,0.54312027,0.08279111,0.5564996,0.5174351,0.5509801,0.42454636,0.57722956,-0.023188703,0.5297705,0.49100646,0.4532104,0.4759286,0.6064546,0.07762985,0.49106753,0.4687,0.48674056,0.61633444,0.46457013,0.0030556954,0.52730525,0.54895186,0.49084282,0.49504852,0.5350245,0.08830633,0.47011435,0.52289355,0.5230763,0.5562748,0.45167214,-0.042127457
0.27211374,0.25145763,0.22328019,0.26766205,0.23985592,0.03938482,0.23244455,0.23671955,0.27342463,0.28637916,0.2514689,0.03368918,0.28031856,0.2540462,0.2525809,0.25440475,0.24137089,0.06452581,0.26330072,0.26165584,0.25315455,0.2412802,0.24853617,0.035431944,0.26511598,0.26022363,0.26110384,0.24042197,0.23454246,0.057014387,0.2354847,0.24505699,0.25060096,0.27428418,0.27809474,0.039273955,0.26459926,0.24643874,0.26630187,0.237143,0.26562053,0.052053593,0.26470888,0.26070794,0.27843052,0.23604368,0.28166306,0.02583278,0.2801681,0.24820456,0.23709786,0.25869998,0.2898206,0.050469056,0.2403205,0.23639788,0.23647289,0.2869887,0.24331643,0.028830659,0.26620096,0.26154432,0.25571248,0.24438405,0.27426705,0.063708864,0.24814738,0.26539838,0.26529336,0.27332568,0.23134446,0.020467186
0.34836948,0.31264856,0.27933484,0.348831,0.28889602,0.03137347,0.29980642,0.305274,0.35648477,0.37516028,0.3235327,0.026622938,0.363594,0.3258163,0.33039635,0.32959035,0.3068858,0.06876813,0.34040993,0.3340172,0.325216,0.30797476,0.31955206,0.025270747,0.33677346,0.3305025,0.34404746,0.30958033,0.3023726,0.05780712,0.29733312,0.30886245,0.31727466,0.35842517,0.35274595,0.02188975,0.34102854,0.31286138,0.3403874,0.30054492,0.3450601,0.05878951,0.34732398,0.33388677,0.35629857,0.2903149,0.36569378,0.010404017,0.35138732,0.31824097,0.29998007,0.321477,0.38063675,0.054357834,0.31145033,0.30405533,0.30809018,0.381756,0.30716217,0.019625243,0.34111983,0.34427235,0.3237511,0.31625223,0.34883612,0.06837943,0.31197375,0.3402283,0.3388217,0.35424584,0.2944204,0.0010395385
0.28430647,0.2612558,0.23284584,0.2806381,0.24797979,0.04019408,0.24279717,0.24737561,0.28614402,0.29965484,0.26192743,0.03242743,0.2948761,0.26521176,0.26408103,0.2661786,0.25182655,0.065553516,0.275311,0.2707215,0.26496157,0.2505803,0.25904232,0.03548675,0.2781575,0.27202317,0.27445877,0.25134355,0.24501583,0.05788746,0.24483721,0.25581333,0.26213297,0.28733772,0.2913167,0.03605301,0.2775342,0.2568616,0.27868056,0.2472409,0.27910408,0.052018423,0.2784189,0.27320212,0.29030642,0.24545616,0.29623672,0.022677137,0.29283294,0.25956133,0.24702325,0.26945162,0.30364656,0.053828206,0.25191844,0.24647471,0.24795038,0.30158,0.25286365,0.028689427,0.2778467,0.2741453,0.26631507,0.25667292,0.28684217,0.066172734,0.25789157,0.27665693,0.27710357,0.28679854,0.24110195,0.018133368
