0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.5818536,0.4942263,0.44765046,0.5972941,0.43707007,0.022349216,0.5016735,0.5099174,0.608485,0.64747626,0.53810227,0.0180442,0.61567867,0.54599077,0.56476504,0.5573381,0.5075283,0.08952753,0.5730105,0.5492219,0.54469323,0.5104731,0.5323957,0.004101917,0.5586407,0.5455569,0.600925,0.52187395,0.51226544,0.0686942,0.48698807,0.5071293,0.5231876,0.61932194,0.58799696,-0.024455544,0.5808682,0.5177013,0.57315844,0.49693114,0.5898031,0.089552864,0.60633576,0.56064475,0.5968219,0.45609742,0.62754524,-0.030487277
0.29087788,0.2667449,0.23766074,0.28788194,0.2521729,0.037080426,0.24885753,0.25327474,0.29400542,0.30790955,0.26933548,0.031178322,0.30110732,0.27176574,0.27151513,0.2731682,0.25762028,0.06516096,0.28236848,0.2789973,0.27060795,0.25754642,0.2660389,0.03344363,0.28324515,0.27769125,0.28166336,0.25800568,0.25163615,0.05614414,0.2506774,0.26101494,0.26731408,0.2949466,0.2965682,0.03409688,0.28362763,0.26298964,0.28442577,0.25310957,0.28527445,0.05309415,0.28524542,0.27926147,0.2974883,0.24964125,0.3026684,0.021779416
0.31112117,0.2829511,0.25207457,0.3089583,0.2652899,0.03456632,0.26677918,0.27139917,0.31587014,0.33173174,0.28834593,0.029256457,0.3227355,0.29055044,0.29226887,0.2927853,0.27480617,0.06594042,0.30273688,0.2982747,0.28970316,0.27516025,0.28470245,0.029564872,0.30159545,0.2958651,0.3032829,0.27563614,0.26915893,0.057307877,0.26686314,0.27762985,0.2844063,0.3170553,0.31605947,0.02984144,0.3034879,0.2801869,0.30412602,0.269786,0.30621707,0.054679736,0.30671167,0.2981202,0.31832388,0.2638482,0.3243329,0.01769749
0.3131122,0.28459337,0.25369054,0.31146875,0.26644626,0.034723207,0.26882994,0.2737378,0.31823125,0.33408582,0.2903573,0.029593892,0.3253035,0.29260993,0.29442954,0.29492366,0.27666673,0.06667239,0.30497724,0.30052495,0.2920997,0.2771743,0.28683937,0.029974943,0.30394223,0.29823136,0.30586213,0.2778811,0.2712718,0.056547552,0.26893997,0.2795794,0.28678796,0.3196165,0.3183422,0.029355507,0.30596054,0.2823013,0.30618465,0.27146468,0.30859134,0.055151828,0.30938762,0.30033302,0.32065576,0.26562378,0.32716316,0.01684364
0.32064512,0.29066324,0.25904962,0.3193543,0.27111185,0.03367844,0.27529848,0.28038085,0.326644,0.3429395,0.29738846,0.029068366,0.33347857,0.29965037,0.30207866,0.3023646,0.28315315,0.06692168,0.31251514,0.30774266,0.29900235,0.28372407,0.29389906,0.029144576,0.3105169,0.30506888,0.31365207,0.28469664,0.27806157,0.05637868,0.27487174,0.28558487,0.29329225,0.3275798,0.32554263,0.027541593,0.31321824,0.2886721,0.31313387,0.27745506,0.31622994,0.05578483,0.3171541,0.30752528,0.32814562,0.27073288,0.33523506,0.01562529
0.42027268,0.3691984,0.33162513,0.42515212,0.33500034,0.02730286,0.36278087,0.36919206,0.4344064,0.4589749,0.39028645,0.023267396,0.4413307,0.3932761,0.40299946,0.39968294,0.36839038,0.07459688,0.4123962,0.40088186,0.3928845,0.3705961,0.3855445,0.017678741,0.4042573,0.3965103,0.4219952,0.37428337,0.3660781,0.05995027,0.3555128,0.36905304,0.3801775,0.43765092,0.42350918,0.0069723204,0.413333,0.37550008,0.41053292,0.3598299,0.4197908,0.067075886,0.42581525,0.40315604,0.42969847,0.3411879,0.4451525,-0.0028147697
0.25451034,0.23719797,0.21025863,0.2490464,0.22828104,0.04242491,0.21698102,0.22090036,0.25394583,0.26574445,0.23445049,0.035094794,0.2614578,0.23737834,0.23455144,0.2371172,0.22625479,0.06415331,0.24523845,0.24483463,0.23613122,0.22541785,0.23197111,0.03883472,0.24958406,0.24437332,0.24213919,0.22475049,0.21898443,0.058257986,0.22150382,0.23063003,0.23559764,0.25529578,0.26163813,0.044382796,0.24730447,0.23135754,0.25015172,0.22253509,0.24739401,0.05153268,0.24628128,0.2440691,0.26026163,0.22338217,0.26304054,0.030508123
0.2578077,0.23993948,0.21305001,0.25268477,0.23064892,0.0416932,0.21991012,0.22398216,0.25756833,0.2694142,0.23784265,0.035205968,0.26509878,0.24069068,0.2380443,0.24049446,0.22930571,0.06408544,0.24877435,0.24780136,0.23966974,0.22855425,0.23497304,0.037822258,0.25220925,0.24704161,0.24570791,0.2274574,0.22158231,0.05756711,0.22398773,0.23324865,0.2381798,0.25868678,0.26430115,0.043043397,0.2502519,0.23408097,0.25270608,0.22543788,0.25065446,0.05164825,0.24934438,0.24704948,0.2634107,0.2258206,0.26585895,0.029579505
0.27552196,0.2543578,0.22608744,0.27134198,0.24209465,0.038950454,0.23567608,0.24008137,0.27686572,0.29020447,0.25485545,0.032553136,0.28440514,0.25750667,0.25630718,0.25791276,0.24446648,0.06432855,0.2667892,0.26504874,0.2563834,0.24409527,0.25163823,0.034328766,0.26897246,0.26355368,0.26521382,0.24349116,0.23749161,0.057500385,0.23855813,0.24820516,0.25376332,0.278535,0.28188634,0.038772807,0.26814798,0.2497263,0.2701596,0.24028124,0.2694112,0.052549426,0.26868385,0.26401335,0.2818485,0.23865977,0.28550977,0.025134902
0.6716571,0.5618404,0.51100916,0.694096,0.49235958,0.021841824,0.5769596,0.5851868,0.7045368,0.75250244,0.6186148,0.016470056,0.7128414,0.6323651,0.6536772,0.64578354,0.5867213,0.09879636,0.66189265,0.630888,0.6286502,0.5875454,0.6130707,-0.0015041828,0.64666426,0.6277197,0.7024166,0.6053118,0.5943532,0.07574992,0.5593091,0.5861292,0.60388297,0.72264564,0.682665,-0.041130643,0.6780357,0.59724027,0.66608834,0.57615435,0.6844512,0.105481386,0.70893204,0.6490146,0.6902616,0.5207186,0.7311555,-0.046008646
0.28916985,0.26532432,0.23584524,0.28574178,0.2509887,0.03699342,0.24735472,0.25195968,0.2921209,0.30634832,0.26768225,0.031982332,0.2989045,0.2700539,0.26981467,0.27116466,0.25598878,0.0652345,0.28064638,0.27784437,0.2691837,0.25620732,0.26439804,0.032979675,0.28108102,0.27584833,0.27951553,0.2560554,0.24988894,0.056584414,0.24932274,0.25929034,0.26562968,0.2929321,0.29473805,0.03485839,0.28160673,0.26128575,0.2826813,0.25146887,0.28344238,0.05304647,0.28303182,0.2771958,0.29599836,0.24828435,0.30038312,0.021969594
0.34748375,0.3119086,0.27901426,0.34777594,0.28841332,0.031413916,0.29897743,0.30417573,0.35551274,0.3741231,0.32269207,0.026438663,0.3624581,0.32501265,0.32943735,0.32858995,0.3060412,0.06817369,0.33947873,0.33283854,0.32421094,0.30722722,0.31847346,0.02494365,0.33569974,0.32920098,0.34257293,0.30836564,0.3010381,0.057862494,0.2961675,0.30788195,0.3160597,0.35707504,0.3513527,0.022020709,0.33975536,0.3118937,0.3389867,0.29941612,0.34366673,0.058617774,0.34600177,0.3327151,0.35491556,0.28939164,0.3640752,0.010286793
0.1907937,0.18261458,0.15996858,0.18102069,0.18580548,0.06288452,0.15964684,0.16350599,0.18220738,0.19155738,0.17133744,0.05116027,0.19143203,0.17631799,0.16824009,0.17321469,0.16877398,0.07276136,0.17901102,0.18336718,0.17439483,0.16763884,0.16937706,0.05686365,0.19023626,0.18471366,0.17181203,0.16329385,0.15935025,0.072947636,0.16950057,0.17650893,0.1776337,0.18559,0.1995974,0.06949424,0.1826609,0.17485334,0.18819545,0.1657003,0.17939778,0.058281064,0.17722358,0.1836391,0.19219574,0.17544878,0.19295584,0.05201043
0.28449553,0.26146156,0.2324505,0.28075123,0.24786276,0.037442148,0.24323884,0.24770117,0.2869934,0.300779,0.2632445,0.032323778,0.29374227,0.26571685,0.26514858,0.26670295,0.25205034,0.06478185,0.27588764,0.27333587,0.26493815,0.25215715,0.26018322,0.033411097,0.27654713,0.27118367,0.27412087,0.2515694,0.24529523,0.057508126,0.2451978,0.25521812,0.26125625,0.28749296,0.2898834,0.036601685,0.27661526,0.25693637,0.27785748,0.24732417,0.2781108,0.0533109,0.27767432,0.27239758,0.29096112,0.24463214,0.29481298,0.023307463
0.23697126,0.22173744,0.19778533,0.22972134,0.21622849,0.04695012,0.2011638,0.2039325,0.23252532,0.24481907,0.21643855,0.03510917,0.24180292,0.2198753,0.21582049,0.2190207,0.20940426,0.06420898,0.22603573,0.22640921,0.21781956,0.20828253,0.2136615,0.041639578,0.23455027,0.22755706,0.2239217,0.20689929,0.20031714,0.0621742,0.20666194,0.21621525,0.21919274,0.23658842,0.24446693,0.04685745,0.23003781,0.2154531,0.23388061,0.2072322,0.22962709,0.04847132,0.2275571,0.22686596,0.24107374,0.21123934,0.24359635,0.033761054
0.26635474,0.24702075,0.21914412,0.2619968,0.23606303,0.03978107,0.22766137,0.23187765,0.26740798,0.27995408,0.24619547,0.03369762,0.27467424,0.24903622,0.24714711,0.24923497,0.23669584,0.06378221,0.25776377,0.25625995,0.24831006,0.23648977,0.24361935,0.036099125,0.2601689,0.2551921,0.2551777,0.23552349,0.22962292,0.057553235,0.23109883,0.24048817,0.24594772,0.26813027,0.27292594,0.040782087,0.25906616,0.24166459,0.26112625,0.23260757,0.25985003,0.05199674,0.2588281,0.25562406,0.27269107,0.23215574,0.27567923,0.027330142
0.27729043,0.25579852,0.22706567,0.27322185,0.24315146,0.038226366,0.23719044,0.24148946,0.27923283,0.29241055,0.25644928,0.032580703,0.28607243,0.259058,0.25798905,0.2596512,0.24589095,0.06421321,0.26869455,0.26672435,0.25820187,0.2458946,0.25350666,0.034387905,0.2700257,0.2649656,0.2666807,0.24513647,0.23917933,0.056698862,0.23978852,0.24935466,0.25531206,0.27990207,0.28307766,0.037915748,0.2697155,0.25089306,0.27123928,0.2415095,0.2710465,0.05236973,0.27024403,0.26572478,0.2837771,0.23995501,0.28742707,0.024679136
0.5171361,0.4443971,0.40120977,0.52788043,0.39633498,0.023718517,0.446375,0.45387015,0.53858274,0.57183117,0.47920397,0.019545693,0.54558206,0.48456663,0.50027597,0.49400607,0.45137858,0.0831427,0.5086657,0.49008164,0.4835888,0.45451513,0.4735149,0.008885112,0.4959873,0.48576045,0.5285305,0.46203673,0.4529028,0.064988226,0.434225,0.45101452,0.4652189,0.5458689,0.52088165,-0.012087401,0.5126053,0.4602989,0.50715953,0.44105595,0.52112293,0.079890676,0.5330486,0.49714112,0.5290954,0.4098066,0.55361784,-0.019385546
0.32802802,0.29706192,0.26484457,0.32785922,0.2759157,0.032743186,0.28254816,0.28714484,0.33488473,0.3514818,0.3046612,0.027052576,0.3421985,0.30708683,0.3103217,0.31030506,0.2897039,0.06669238,0.32040834,0.31516957,0.30649513,0.29044196,0.3011785,0.027646177,0.31828064,0.312369,0.32254237,0.29175442,0.28490594,0.0569738,0.28144568,0.29209626,0.30004674,0.33651936,0.33327955,0.025867622,0.32097593,0.29571414,0.32125843,0.2840534,0.3244372,0.05645177,0.3258264,0.31502908,0.33566624,0.27644813,0.3439539,0.014298467
0.63992393,0.5383462,0.489154,0.66034037,0.47297084,0.022078943,0.5503948,0.5591618,0.6711352,0.715696,0.5902692,0.017094407,0.67916,0.6012522,0.6219932,0.614545,0.55850786,0.095937565,0.6306742,0.60177267,0.5997563,0.5602835,0.5850017,0.0008195974,0.61583924,0.5991018,0.6665287,0.5764134,0.5662628,0.07286651,0.5340915,0.5585947,0.5758573,0.6859739,0.6498635,-0.035444748,0.6437273,0.5695469,0.63348764,0.54830515,0.6518041,0.09931523,0.67307216,0.6182859,0.658391,0.4979192,0.6948708,-0.04116007
0.5143869,0.44225678,0.39946008,0.52485836,0.39460522,0.02365699,0.4436885,0.45126027,0.53571475,0.5688312,0.47674474,0.019573446,0.542578,0.48184878,0.49713308,0.49119192,0.44884855,0.0828248,0.5059649,0.48726648,0.48092902,0.45217454,0.47087774,0.008939594,0.4933483,0.482724,0.52518857,0.4596163,0.4503314,0.064805776,0.43165714,0.4487508,0.46279937,0.54252595,0.518323,-0.011733618,0.50976384,0.4578722,0.50428027,0.43877387,0.5179985,0.07927509,0.5298252,0.49424988,0.5262853,0.40754318,0.55018425,-0.019250162
0.28109545,0.25882214,0.23052439,0.2774028,0.2459155,0.03962613,0.23998508,0.24441908,0.2829962,0.2966598,0.2599754,0.033067025,0.29083952,0.2623909,0.26128834,0.26325703,0.24910568,0.0660107,0.27235046,0.26996544,0.26162294,0.24867982,0.25675356,0.035208654,0.27472174,0.26906464,0.27133307,0.24923217,0.2430043,0.05877928,0.24279039,0.25295967,0.25890777,0.28473002,0.28817543,0.038122516,0.27399957,0.25495327,0.27613637,0.24520606,0.2753688,0.053339954,0.27495414,0.2699786,0.28732535,0.24234879,0.2923208,0.024011265
0.386016,0.34225237,0.3067923,0.38848034,0.31266463,0.02899708,0.33283138,0.33925712,0.39702934,0.41889906,0.3590675,0.024001796,0.4042977,0.36147898,0.36858115,0.36627996,0.3394679,0.07164002,0.37775886,0.3696779,0.36023188,0.34081656,0.35421506,0.020897556,0.372386,0.36529148,0.38501287,0.3435444,0.3357013,0.05901098,0.32784265,0.3403955,0.3501986,0.4000913,0.38976592,0.014511704,0.37891185,0.34584743,0.37718856,0.33145684,0.38408506,0.0634487,0.3884378,0.369779,0.3942235,0.3166361,0.40730464,0.0035274178
0.31806493,0.28873485,0.25773948,0.316825,0.26996943,0.033833127,0.27337044,0.27803838,0.3237096,0.3399833,0.29519057,0.028670063,0.33066237,0.2973295,0.29941958,0.29972348,0.28078958,0.06646675,0.3100366,0.3050322,0.29683268,0.28172004,0.29128477,0.029121527,0.3088039,0.30275264,0.31151924,0.28261128,0.2758215,0.05542395,0.27315623,0.28393632,0.29144803,0.3251493,0.32314593,0.027144026,0.31111202,0.28681904,0.31106406,0.27581704,0.31395257,0.054867018,0.3150064,0.3054149,0.32582778,0.26972792,0.33278805,0.015424162
0.25216874,0.23474139,0.20842505,0.24606037,0.22696613,0.04299232,0.21424405,0.2180059,0.2504553,0.26221943,0.23153475,0.03549651,0.25821432,0.23468709,0.23151787,0.2346105,0.22371398,0.06437721,0.24256416,0.2414075,0.23401304,0.22256707,0.2291519,0.039006565,0.24708325,0.24109326,0.23938464,0.22165476,0.21577632,0.05916207,0.21890682,0.22867088,0.23298882,0.2518881,0.2584411,0.044764973,0.24425158,0.22851264,0.24709648,0.22032839,0.24436685,0.051529005,0.24324907,0.24142899,0.2571847,0.22206773,0.25937843,0.031753197
0.29819965,0.27282262,0.2427952,0.29579258,0.25681862,0.036012955,0.25578138,0.260396,0.30228123,0.31679654,0.27619955,0.030393831,0.30935702,0.27887693,0.27947333,0.28048146,0.2641577,0.06519864,0.29014087,0.28630662,0.2784179,0.26425865,0.27325898,0.031741556,0.29024854,0.28448123,0.28956148,0.26453316,0.25804383,0.056724843,0.25684923,0.26715267,0.27393198,0.30315718,0.30387896,0.033056863,0.2910302,0.2694343,0.2916155,0.25895357,0.29295447,0.054323472,0.2933038,0.28617388,0.30536515,0.25499701,0.31077808,0.01990697
0.24246646,0.2262805,0.20125464,0.2333673,0.22050494,0.049093187,0.20370668,0.20890985,0.23840337,0.25050145,0.22268832,0.03881339,0.24714726,0.22455724,0.21945244,0.22252424,0.21381748,0.06788532,0.23136124,0.2311377,0.2214764,0.21248052,0.2171439,0.042964764,0.23815057,0.23280047,0.2283721,0.21233463,0.20833907,0.05853667,0.2108662,0.22076327,0.22367634,0.24146122,0.2499316,0.048337284,0.2350743,0.22044411,0.23860689,0.21228643,0.23408687,0.04949878,0.23265639,0.23217966,0.24619348,0.21407259,0.24951875,0.03288488
0.37192392,0.33106232,0.297329,0.37371108,0.30407524,0.029806532,0.32081586,0.32640013,0.38176054,0.40248626,0.3459497,0.024322785,0.38878193,0.34822002,0.35481995,0.35254765,0.32742712,0.0693584,0.3636739,0.35599488,0.34717423,0.32879192,0.34114245,0.021740101,0.35835654,0.35182557,0.36935377,0.33031684,0.32261354,0.057990205,0.31578994,0.32861072,0.3371783,0.38413337,0.37528032,0.016598843,0.36424184,0.333599,0.3630187,0.3195095,0.36901823,0.061267186,0.3727769,0.35595012,0.37942168,0.30668944,0.39074126,0.0057924762
0.35996366,0.3218038,0.28799194,0.3610563,0.29636452,0.030761562,0.30996466,0.3154121,0.36898503,0.3885778,0.3344205,0.025836997,0.37610906,0.33677667,0.3421309,0.34088024,0.31670547,0.06946686,0.35202035,0.34479296,0.33599174,0.31810376,0.33012038,0.023864504,0.34772575,0.341073,0.35655588,0.3199029,0.31246394,0.058367044,0.3066095,0.3185396,0.327299,0.37115374,0.3641328,0.019573938,0.35248452,0.32303697,0.35166278,0.3099849,0.3569589,0.06011145,0.35988724,0.34502536,0.36781257,0.2984367,0.37829077,0.008120481
0.3238937,0.2931062,0.26156038,0.3228361,0.27317533,0.033279806,0.2780456,0.283055,0.33005464,0.34673464,0.30055425,0.028572,0.3369711,0.30283776,0.30539817,0.30550638,0.28587267,0.06683932,0.315781,0.31068933,0.30208987,0.2866773,0.29680303,0.028189521,0.31377158,0.30774048,0.31720445,0.28734797,0.28032994,0.057649657,0.27717346,0.28828758,0.29579782,0.33121637,0.3286403,0.027351584,0.31632984,0.2914846,0.3161189,0.2800763,0.3193725,0.0565464,0.320582,0.3102395,0.33113706,0.27269202,0.3383262,0.014971785
0.41918463,0.36844218,0.3308249,0.42418152,0.33425003,0.027165167,0.36210895,0.36845744,0.43338585,0.45761913,0.3893858,0.02293288,0.44022435,0.39242548,0.40220356,0.39891598,0.3675501,0.07424187,0.4114477,0.40013975,0.39206824,0.3698267,0.38476482,0.01785269,0.40318722,0.39590967,0.42118692,0.3735532,0.36545682,0.059517756,0.3549828,0.36824822,0.37934437,0.43678504,0.42271063,0.007009443,0.41247585,0.37467444,0.40981197,0.35915452,0.41893792,0.06677003,0.42478567,0.4022392,0.42889223,0.3406186,0.44427562,-0.0027620122
0.5460459,0.46674955,0.42220783,0.5591138,0.41465813,0.023091242,0.47109693,0.47908998,0.5700872,0.6058504,0.5056168,0.019088801,0.5770788,0.51177895,0.5288538,0.5222801,0.4763716,0.086086385,0.5376234,0.5163202,0.51114917,0.47953817,0.49993694,0.0068983696,0.52410793,0.51258075,0.56086135,0.48915422,0.47979832,0.066164166,0.45786443,0.47627723,0.49146864,0.5786185,0.5512291,-0.017981935,0.543244,0.4862154,0.53673244,0.46616948,0.55205196,0.08389986,0.565902,0.52570814,0.55982625,0.43057954,0.5868466,-0.024822608
0.68056774,0.57061005,0.5179348,0.7057754,0.49800265,0.02136093,0.5871844,0.59483427,0.71676356,0.76354337,0.6275965,0.01745553,0.72406316,0.6402365,0.6634732,0.65549016,0.5936031,0.1018215,0.6730332,0.63978326,0.6397291,0.59519213,0.6230612,0.0009696409,0.6553104,0.63835347,0.71458334,0.61460364,0.60560656,0.07372127,0.5687735,0.59391207,0.6127845,0.73389435,0.6931725,-0.042872604,0.68802905,0.60583985,0.67705226,0.5848763,0.69678307,0.106485866,0.7203436,0.65864915,0.7018273,0.52814204,0.7436638,-0.047013246
0.25337368,0.23622213,0.20939958,0.2477287,0.22766177,0.042364348,0.21593761,0.22012341,0.2526677,0.26461506,0.23374285,0.035611,0.2600074,0.23659188,0.23345812,0.23591557,0.22525944,0.06408964,0.2441315,0.24384579,0.235149,0.22468407,0.23072651,0.03842721,0.24810177,0.24308255,0.24092379,0.22334877,0.2178091,0.058099315,0.22055571,0.22959664,0.23434192,0.25397032,0.26016942,0.044473074,0.2460098,0.23035076,0.24860296,0.22159564,0.24619022,0.051512886,0.24472964,0.24288532,0.2591251,0.22260922,0.26131523,0.030356076
0.255868,0.23810284,0.21094881,0.25032955,0.2292624,0.042688385,0.21766335,0.22201797,0.25536087,0.2671859,0.2352035,0.036068007,0.26288852,0.2386871,0.23546842,0.23823711,0.22731341,0.06464976,0.24660607,0.2452152,0.23787747,0.2264128,0.23302451,0.038772825,0.25064492,0.2451757,0.24341989,0.22550748,0.21955395,0.05796549,0.22209594,0.23148583,0.23667158,0.2562719,0.2628868,0.043367673,0.2485526,0.23221971,0.2507375,0.22340095,0.24874496,0.050911933,0.2472655,0.24524346,0.26135543,0.2244297,0.26411715,0.02954691
0.24515918,0.22965218,0.20296773,0.2391057,0.22203878,0.045835387,0.20901275,0.21287839,0.24286653,0.25458327,0.22627103,0.036918737,0.25174716,0.22919469,0.2258124,0.22831792,0.21827036,0.065544605,0.23554094,0.23705147,0.22762346,0.21711212,0.22310963,0.039748147,0.24187197,0.23686075,0.23406194,0.21576206,0.21045405,0.06394294,0.21498492,0.22335924,0.22713083,0.24686277,0.25336426,0.049014065,0.23805553,0.22410017,0.24263401,0.21515946,0.23882578,0.0529951,0.23682922,0.23560798,0.24991393,0.21693268,0.25316566,0.03432081
0.46876583,0.40736967,0.36647475,0.4768994,0.36578223,0.025334146,0.40513247,0.411982,0.48703146,0.51558745,0.43488902,0.021444235,0.4937619,0.43863612,0.45167023,0.44691804,0.4097908,0.079249114,0.46126807,0.44570184,0.43863142,0.41238806,0.42974034,0.013897505,0.4502761,0.4418928,0.4757671,0.4186054,0.4099453,0.06048573,0.39543813,0.41009727,0.4234615,0.49202016,0.47265208,-0.0033221878,0.46331435,0.41821074,0.45922053,0.4008347,0.47109583,0.07263336,0.47948855,0.45030332,0.47966462,0.37614074,0.50004745,-0.0117397085
0.27133298,0.25115514,0.22247782,0.26718715,0.23908919,0.03884705,0.23157293,0.23613983,0.2729723,0.28573722,0.25072676,0.03321804,0.28022882,0.2535482,0.25194076,0.25425944,0.24090073,0.06401187,0.26279926,0.2610251,0.25281602,0.24061906,0.24833214,0.035839558,0.2647257,0.26015258,0.2607391,0.24050617,0.23473635,0.056976616,0.23539412,0.24472138,0.25069863,0.27358338,0.27824137,0.03925112,0.2641584,0.24607494,0.26616678,0.23710279,0.26537907,0.052108373,0.26423538,0.260926,0.27804375,0.23585469,0.28160495,0.026650812
0.22624157,0.21333739,0.18792257,0.21856004,0.20887561,0.050354615,0.19150513,0.19663925,0.2223047,0.23262572,0.20719327,0.040668786,0.23172827,0.21116129,0.20555417,0.20904718,0.20203261,0.06706033,0.21564326,0.21774782,0.20948571,0.19962579,0.20480587,0.046770357,0.2252206,0.21959901,0.21307631,0.19899136,0.19346508,0.06648296,0.19907941,0.20774056,0.21174489,0.2252192,0.23686661,0.057153948,0.21982259,0.20710272,0.22437778,0.19888696,0.21846682,0.05591054,0.21660241,0.21769938,0.23011301,0.20275056,0.2336973,0.041107982
0.42386985,0.37186033,0.33424428,0.428627,0.33735007,0.026921287,0.36538875,0.37195736,0.438249,0.46323046,0.3935539,0.023314867,0.44485262,0.39644575,0.4061877,0.4028515,0.37113214,0.07483454,0.41591734,0.40381974,0.39593554,0.37371415,0.38843775,0.017443273,0.40738714,0.39936405,0.42554227,0.3774593,0.36908412,0.06006648,0.3580886,0.37191647,0.38307917,0.44126952,0.4270031,0.006080527,0.41676918,0.37842906,0.4137228,0.362599,0.42308438,0.06733574,0.42938018,0.40638924,0.43314102,0.34337515,0.4486999,-0.0037828833
0.2920332,0.26730078,0.2383268,0.2890923,0.2525801,0.03696665,0.24966642,0.25426775,0.29518533,0.3093656,0.27055144,0.031975523,0.3023857,0.27300945,0.27267373,0.27433336,0.25852567,0.06535445,0.2835417,0.28029078,0.2721908,0.25877607,0.267104,0.03288869,0.28394815,0.27847013,0.28284186,0.25863987,0.25198656,0.057621557,0.2512861,0.26168492,0.26802462,0.2959909,0.2976648,0.03455192,0.28438118,0.2637629,0.28530243,0.2537883,0.28614557,0.053985443,0.28605545,0.2798285,0.29830542,0.25004777,0.30327177,0.02177072
0.2685122,0.24887839,0.22102097,0.26429892,0.23744966,0.03945298,0.22963652,0.23374498,0.2698061,0.2825371,0.2484312,0.033038262,0.27699256,0.25116202,0.24928609,0.25138703,0.23842877,0.06377416,0.26002494,0.25847125,0.2500793,0.23836306,0.24554569,0.035405383,0.2621839,0.25687295,0.25717008,0.237237,0.23126107,0.057363193,0.2326116,0.242077,0.24753824,0.27040678,0.27450094,0.03973316,0.26108631,0.2435084,0.2628876,0.23412403,0.26194054,0.051436823,0.26100636,0.2575439,0.27479476,0.23361585,0.27783,0.026045911
0.41977078,0.36871755,0.3312165,0.42435822,0.33458015,0.02702056,0.36196074,0.36839145,0.43379116,0.4585122,0.38978577,0.023030713,0.4404854,0.39275235,0.4023336,0.3991111,0.36771736,0.07418472,0.41184455,0.40028054,0.39221972,0.37025678,0.38481215,0.017538738,0.4033488,0.3954447,0.42091435,0.3736357,0.36529547,0.060129013,0.35471475,0.3683281,0.37925768,0.43667623,0.4227233,0.007061407,0.41245896,0.37471193,0.40954417,0.35904288,0.41863334,0.066999756,0.42469388,0.40230507,0.42878225,0.34034672,0.44396088,-0.0029030666
0.5490454,0.46902078,0.42437574,0.5623506,0.41646028,0.02306537,0.47355413,0.48169535,0.5733479,0.6094498,0.50834143,0.019139536,0.5804422,0.5145292,0.53162,0.5252162,0.47884703,0.08655508,0.540639,0.51885307,0.513993,0.48206192,0.5027026,0.006761819,0.5272902,0.5154387,0.5643675,0.49208325,0.48260874,0.06614699,0.46040362,0.47909558,0.49450004,0.58209574,0.5546673,-0.018551093,0.5466186,0.48903942,0.539967,0.4689606,0.55539715,0.08431688,0.5695523,0.52870905,0.56311333,0.43278885,0.5904318,-0.02543328
0.22338039,0.21075398,0.18718272,0.21613471,0.20789996,0.05124393,0.18956971,0.1925671,0.21891369,0.22971569,0.20389672,0.040822234,0.22765695,0.2079571,0.20231499,0.2057271,0.19828573,0.066229895,0.21293941,0.2138438,0.20616515,0.1974203,0.20110105,0.04574576,0.2214617,0.2155854,0.20932797,0.19500983,0.1891006,0.061746046,0.19609298,0.20450965,0.20744136,0.22181931,0.23167698,0.05076327,0.21680087,0.20428216,0.22053835,0.19564596,0.2153571,0.04865282,0.21302585,0.21442609,0.22722794,0.20110251,0.22924484,0.036595836
0.21776928,0.20584078,0.1822,0.2094264,0.20331407,0.05231906,0.18399896,0.18678464,0.21186285,0.22325781,0.19718136,0.03956557,0.2214481,0.2007287,0.19611098,0.19989263,0.19229673,0.06650166,0.20653403,0.20797642,0.19944324,0.19086216,0.19493748,0.0480652,0.21573967,0.20996659,0.20229755,0.18902275,0.18320501,0.06396927,0.19087498,0.19940257,0.2023421,0.21454675,0.22651221,0.052890494,0.21070774,0.19814074,0.21568988,0.18991064,0.20905122,0.048970994,0.20657435,0.20877835,0.22058871,0.19674307,0.22321016,0.040414844
0.29207554,0.26793164,0.23818256,0.2892366,0.25241208,0.03653785,0.24989092,0.25445104,0.2954359,0.309631,0.27023992,0.030828537,0.30308214,0.27261302,0.27266788,0.27440935,0.25835592,0.065420985,0.2836002,0.2801625,0.27176982,0.25805643,0.26697358,0.03344442,0.2842001,0.27926016,0.2830852,0.25889283,0.25250328,0.0561112,0.25178885,0.26204985,0.2689039,0.29620168,0.29824474,0.033413514,0.28513575,0.26389602,0.28587875,0.25391918,0.28709683,0.052579336,0.2866757,0.2802729,0.2987188,0.2506488,0.30440283,0.02155706
0.2879768,0.2644318,0.23544976,0.28480864,0.24984524,0.036918264,0.24684742,0.2509652,0.29053754,0.30484003,0.26685238,0.02990315,0.29801247,0.26951188,0.26941186,0.2706354,0.2550709,0.064018704,0.2792394,0.2770905,0.26795605,0.25505623,0.2635936,0.03207487,0.28015256,0.27486795,0.2785654,0.25432932,0.24795362,0.058621977,0.24798802,0.2582418,0.26401561,0.291902,0.29311514,0.034946322,0.28018197,0.26023346,0.28171197,0.2501695,0.2824517,0.052518014,0.28173107,0.27579957,0.29405588,0.24739441,0.29881287,0.022440858
